RegID,CatID,Cat,Venue,Laps,Course,Grade,Rank,Lap1,Lap2,Lap3,LapAvg,Final,T0,SeriesRank,SeriesPoints
100518566,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,13,1587.12,,,1591.13,1591.13,58333.25,17,666
100518567,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,44,1512.21,,,1520.15,1520.15,57599.35,44,500
100518598,702,Elementary 5th Grade Female,Stony,2,Beginner,5,11,1563.12,1499.48,,1532.77,3065.54,54299.75,11,938
100519116,401,Novice 9-12th Grade Female,Stony,3,Beginner,11,1,1035.12,1027.06,995.77,1020.01,3060.04,46795.55,11,1640
100519404,502,Novice 7th Grade Male,Stony,3,Beginner,7,10,1013.39,1041.31,1052.12,1036.65,3109.96,50739.25,11,1130
100519410,704,Elementary 4th Grade Female,Stony,2,Beginner,4,8,1217.28,1304.82,,1263.04,2526.08,54899.68,8,1003
100520052,302,Novice 9th Grade Male,Stony,3,Beginner,9,9,1116.85,1128.59,1140.52,1129.65,3388.96,43507.68,6,1390
100520212,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,0,16,1658.09,,,1666.93,1666.93,58333.25,27,304
100520213,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,25,1861.26,,,1867.72,1867.72,57960.08,32,288
100520434,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,15,1659.14,,,1662.29,1662.29,58333.25,12,796
100520500,502,Novice 7th Grade Male,Stony,3,Beginner,7,29,1172.66,1235.35,1266.58,1226.19,3678.57,50739.25,21,994
100520505,701,Elementary 5th Grade Male,Stony,2,Beginner,5,22,1343.35,1387.98,,1367.72,2735.44,53999.77,15,862
100522410,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,12,976.09,969.33,1033.97,993.95,2981.85,43194.39,18,1062
100524543,302,Novice 9th Grade Male,Stony,3,Beginner,9,5,1000.57,1070.93,1044.45,1039.37,3118.13,43507.68,3,1535
100524937,402,Novice 6-8th Grade Female,Stony,3,Beginner,8,27,1328.02,1399.23,1429.4,1387.34,4162.03,47156.16,27,592
100525699,703,Elementary 4th Grade Male,Stony,2,Beginner,4,21,1260.4,1283.38,,1274.48,2548.97,54621.01,21,698
100525725,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,0,6,1745.52,,,1749.34,1749.34,58634.86,8,740
100525735,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,0,11,2285.86,,,2291.55,2291.55,58634.86,7,819
100525878,704,Elementary 4th Grade Female,Stony,2,Beginner,4,12,1318.98,1382.5,,1353.55,2707.1,54899.68,16,391
100525899,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,8,1498,,,1501.46,1501.46,58333.25,9,857
100525962,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,23,1794.44,,,1799.01,1799.01,58333.25,14,758
100526059,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,46,1574.84,,,1583.9,1583.9,57599.35,50,376
100526063,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,1,3,1656.38,,,1661.51,1661.51,58634.86,12,571
100526178,502,Novice 7th Grade Male,Stony,3,Beginner,7,6,1013.63,1008.49,1008.01,1010.64,3031.94,50739.25,5,1264
100526298,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,25,1994.42,,,2000.72,2000.72,58333.25,23,454
100526808,501,Novice 8th Grade Male,Stony,3,Beginner,8,19,1057.45,1105.46,1118.21,1095.39,3286.19,50385.71,29,625
100526922,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,3,22,1626.57,,,1631.9,1631.9,57960.08,24,452
100527047,301,Novice 10-12th Grade Male,Stony,3,Beginner,12,20,1049.97,1086.26,1044.96,1061.59,3184.77,43194.39,23,754
100527707,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,1,5,1730.03,,,1734.33,1734.33,58634.86,9,724
100528133,501,Novice 8th Grade Male,Stony,3,Beginner,8,27,1240.83,1252.95,1371.39,1290.2,3870.62,50385.71,36,392
100529169,501,Novice 8th Grade Male,Stony,3,Beginner,8,16,1015.09,1106.91,1072.15,1065.56,3196.7,50385.71,24,900
100529296,704,Elementary 4th Grade Female,Stony,2,Beginner,4,13,1322.26,1455.86,,1391.07,2782.14,54899.68,11,964
100529531,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,1,9,1972.94,,,1978.63,1978.63,58634.86,15,339
100530490,503,Novice 6th Grade Male,Stony,3,Beginner,6,19,1159.64,1227.83,1229.97,1207.61,3622.83,51250.82,26,824
100531291,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,3,13,1433.37,,,1438.84,1438.84,57960.08,22,483
100531294,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,22,1789.57,,,1796.48,1796.48,58333.25,28,301
100532022,502,Novice 7th Grade Male,Stony,3,Beginner,7,27,1108.62,1175.89,1212.87,1167.17,3501.51,50739.25,20,1026
100532405,402,Novice 6-8th Grade Female,Stony,3,Beginner,8,13,1060.72,1095.4,1098.9,1086.19,3258.57,47156.16,14,1096
100532655,402,Novice 6-8th Grade Female,Stony,3,Beginner,8,29,1527.52,1588.45,1604.02,1575.2,4725.62,47156.16,26,594
100533891,201,Junior Varsity 9-10th Grade Male,Stony,2,Advanced,9,34,2201.89,2357.5,,2282.35,4564.7,37800.61,38,952
100534265,301,Novice 10-12th Grade Male,Stony,3,Beginner,11,1,892.66,897.09,896.36,895.9,2687.72,43194.39,1,1640
100535008,501,Novice 8th Grade Male,Stony,3,Beginner,8,11,1015,1033.97,1019.09,1023.88,3071.64,50385.71,13,1092
100535042,302,Novice 9th Grade Male,Stony,3,Beginner,9,4,980.91,1031.48,1041.54,1018.66,3055.99,43507.68,8,1228
100535364,701,Elementary 5th Grade Male,Stony,2,Beginner,5,13,1179.24,1164.12,,1174.01,2348.03,53999.77,17,740
100535650,601,Advanced Elementary Male,Stony,3,Beginner,3,7,1075.3,1188.26,1127.15,1130.93,3392.8,50397.09,5,1270
100535785,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,1,28,2936.92,,,2942.79,2942.79,58333.25,29,289
100536091,502,Novice 7th Grade Male,Stony,3,Beginner,7,9,993.09,1052.56,1056.59,1035.82,3107.48,50739.25,30,694
100536095,801,Elementary 2nd-3rd Grade Male,Stony,1,Beginner,3,19,1178.03,,,1182.94,1182.94,57599.35,20,760
100536645,301,Novice 10-12th Grade Male,Stony,3,Beginner,10,10,978.37,970.99,988.01,980.51,2941.53,43194.39,19,1043
100536691,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,2,26,1979.55,,,1985.61,1985.61,57960.08,31,289
100537552,802,Elementary 2nd-3rd Grade Female,Stony,1,Beginner,3,8,1276.04,,,1279.98,1279.98,57960.08,20,507
100538502,502,Novice 7th Grade Male,Stony,3,Beginner,7,18,1103.7,1071.71,1050.5,1076.79,3230.39,50739.25,26,816
100538689,402,Novice 6-8th Grade Female,Stony,3,Beginner,8,28,1341.63,1463.48,1369.7,1393.67,4181.01,47156.16,34,384
100539028,302,Novice 9th Grade Male,Stony,3,Beginner,9,7,1027.36,1100.23,1107.29,1079.42,3238.27,43507.68,11,890
100539996,501,Novice 8th Grade Male,Stony,3,Beginner,8,22,1085.18,1128.01,1206.92,1141.89,3425.67,50385.71,34,416
100540139,502,Novice 7th Grade Male,Stony,3,Beginner,7,24,1097.82,1142.7,1169.99,1138.69,3416.09,50739.25,38,200
100540218,401,Novice 9-12th Grade Female,Stony,3,Beginner,9,8,1133.26,1215.9,1207.86,1186.82,3560.47,46795.55,11,556
100540219,401,Novice 9-12th Grade Female,Stony,3,Beginner,10,-1,1332.27,,,1336.09,1336.09,46795.55,14,1
100540221,301,Novice 10-12th Grade Male,Stony,3,Beginner,11,31,1234.22,1265.05,1275.32,1260.21,3780.63,43194.39,38,222
100540300,302,Novice 9th Grade Male,Stony,3,Beginner,9,12,1323.5,1386.97,1339.23,1351.07,4053.22,43507.68,15,521
100540747,101,Varsity Male,Stony,3,Advanced,12,32,1835,1923.6,1969.24,1911.1,5733.3,32399.11,40,872
100542014,501,Novice 8th Grade Male,Stony,3,Beginner,8,-1,1622.54,1760.23,,1694.72,3389.44,50385.71,43,0
100542069,502,Novice 7th Grade Male,Stony,3,Beginner,7,30,1372.7,1459.42,1487.83,1441.91,4325.73,50739.25,40,188
100542106,503,Novice 6th Grade Male,Stony,3,Beginner,6,25,1264.78,1439.45,1481.04,1397.11,4191.35,51250.82,42,198
100542123,401,Novice 9-12th Grade Female,Stony,3,Beginner,,2,1014.69,1037.34,1009.03,1021.46,3064.38,46795.55,8,649
100542126,701,Elementary 5th Grade Male,Stony,2,Beginner,5,20,1252.18,1383.95,,1320.82,2641.64,53999.77,28,174
100542265,804,Elementary PreK-1st Grade Female,Stony,1,Beginner,,10,2172.7,,,2176.5,2176.5,58634.86,16,330
100542379,803,Elementary PreK-1st Grade Male,Stony,1,Beginner,,17,1668.24,,,1674.39,1674.39,58333.25,31,152
100288663,201,Junior Varsity 9-10th Grade Male,Heritage,2,Advanced,9,23,1905.07,1976.87,,1943.51,3887.03,37930.13,35,1268
100393674,104,Advanced Middle School Female,Heritage,2,Advanced,6,3,1913.4,1879.34,,1897.05,3794.1,33240.92,4,1588
100393678,104,Advanced Middle School Female,Heritage,2,Advanced,7,5,1877.51,1927.34,,1903,3806,33240.92,3,1612
100393679,104,Advanced Middle School Female,Heritage,2,Advanced,7,1,1791.4,1859.02,,1825.66,3651.33,33240.92,1,1700
100393688,103,Advanced Middle School Male,Heritage,2,Advanced,5,6,1767.02,1737.47,,1753.23,3506.47,32964.11,6,1564
100393693,502,Novice 7th Grade Male,Heritage,2,Intermediate,7,3,1380.91,1296.16,,1338.89,2677.79,50701,1,1388
100393696,502,Novice 7th Grade Male,Heritage,2,Intermediate,7,9,1415.74,1444.22,,1432.26,2864.52,50701,28,774
100393698,501,Novice 8th Grade Male,Heritage,2,Intermediate,8,1,1275.08,1303.78,,1289.94,2579.89,50400.9,1,1400
100393700,103,Advanced Middle School Male,Heritage,2,Advanced,8,5,1692.34,1710.83,,1702.71,3405.43,32964.11,3,1612
100393702,103,Advanced Middle School Male,Heritage,2,Advanced,8,2,1689.93,1703.58,,1697.9,3395.8,32964.11,5,1578
100393703,103,Advanced Middle School Male,Heritage,2,Advanced,8,7,1773.27,1731.38,,1753.77,3507.55,32964.11,7,1465
100393707,103,Advanced Middle School Male,Heritage,2,Advanced,8,1,1668.01,1688.63,,1679.44,3358.88,32964.11,1,1700
100393713,203,Junior Varsity Female,Heritage,2,Advanced,9,15,2234.34,2242.02,,2239.75,4479.5,38648.46,13,1616
100393716,102,Varsity Female,Heritage,3,Advanced,10,8,1912.16,1989.31,2007.35,1970.48,5911.46,32697.42,9,2062
100393718,102,Varsity Female,Heritage,3,Advanced,10,12,1983.15,2064.71,2134.8,2061.83,6185.5,32697.42,10,2010
100393719,102,Varsity Female,Heritage,3,Advanced,10,10,1953.25,2021.03,2013.39,1996.89,5990.68,32697.42,11,1992
100393720,102,Varsity Female,Heritage,3,Advanced,11,3,1788.17,1841.7,1859.64,1830.43,5491.31,32697.42,2,2312
100393730,201,Junior Varsity 9-10th Grade Male,Heritage,2,Advanced,9,2,1590.67,1632.14,,1612.65,3225.31,37930.13,4,1904
100393732,101,Varsity Male,Heritage,3,Advanced,10,-1,1706.93,,,1709.85,1709.85,32399.78,15,1855
100393736,201,Junior Varsity 9-10th Grade Male,Heritage,2,Advanced,10,14,1767.07,1858.39,,1814.36,3628.72,37930.13,16,1559
100393737,202,Junior Varsity 11-12th Grade Male,Heritage,2,Advanced,10,3,1738.18,1759.36,,1752.17,3504.35,38283.87,40,919
100393756,202,Junior Varsity 11-12th Grade Male,Heritage,2,Advanced,11,15,1895.61,1870.27,,1886.24,3772.48,38283.87,37,1011
100393759,101,Varsity Male,Heritage,3,Advanced,11,2,1560.37,1510.24,1582.81,1551.66,4655,32399.78,2,2323
100393764,202,Junior Varsity 11-12th Grade Male,Heritage,2,Advanced,11,-1,,,,,,38283.87,25,1340
100393767,101,Varsity Male,Heritage,3,Advanced,11,5,1577.39,1603.1,1606.1,1596.01,4788.05,32399.78,4,2246
100393773,101,Varsity Male,Heritage,3,Advanced,11,15,1716.89,1736.02,1713.03,1722.89,5168.69,32399.78,16,1827
100393774,101,Varsity Male,Heritage,3,Advanced,11,10,1749.52,1630.59,1631.93,1671.52,5014.58,32399.78,11,1978
100393834,101,Varsity Male,Heritage,3,Advanced,12,26,1827.96,1791.89,1846.75,1823.67,5471.01,32399.78,30,1604
100393836,101,Varsity Male,Heritage,3,Advanced,12,25,1828.43,1791.17,1847.62,1823.65,5470.97,32399.78,25,1700
100393840,202,Junior Varsity 11-12th Grade Male,Heritage,2,Advanced,12,17,1877.16,1945.49,,1913.19,3826.39,38283.87,15,1517
100393847,101,Varsity Male,Heritage,3,Advanced,12,3,1560.58,1570.36,1629.17,1587.24,4761.73,32399.78,5,2206
100393848,101,Varsity Male,Heritage,3,Advanced,12,35,1998.92,2060.75,2007.23,2024.21,6072.65,32399.78,43,288
100393849,101,Varsity Male,Heritage,3,Advanced,12,23,1828.13,1791.85,1847.24,1823.61,5470.85,32399.78,23,1732
100393851,101,Varsity Male,Heritage,3,Advanced,12,12,1745.58,1703.44,1679.09,1710.5,5131.51,32399.78,14,1856
100393852,101,Varsity Male,Heritage,3,Advanced,12,24,1827.75,1791.64,1846.96,1823.62,5470.88,32399.78,27,1640
100393855,202,Junior Varsity 11-12th Grade Male,Heritage,2,Advanced,12,12,1854.73,1832.28,,1845.28,3690.56,38283.87,14,1517
100393857,202,Junior Varsity 11-12th Grade Male,Heritage,2,Advanced,12,2,1741.01,1760.86,,1752.11,3504.23,38283.87,4,1817
100393862,202,Junior Varsity 11-12th Grade Male,Heritage,2,Advanced,12,7,1768.29,1835,,1803.08,3606.16,38283.87,8,1688
100393868,101,Varsity Male,Heritage,3,Advanced,12,7,1602.61,1635.4,1646.56,1629.16,4887.5,32399.78,10,2006
100393875,101,Varsity Male,Heritage,3,Advanced,12,21,1735.05,1755.03,1788.45,1760.69,5282.08,32399.78,19,1772
100393888,202,Junior Varsity 11-12th Grade Male,Heritage,2,Advanced,12,37,2177,2299.91,,2242.08,4484.17,38283.87,51,458
100393951,102,Varsity Female,Heritage,3,Advanced,12,6,1889.19,1911.67,1939.21,1914.28,5742.85,32697.42,6,2101
100393968,704,Elementary 4th Grade Female,Heritage,2,Beginner,4,2,1020.91,1036.1,,1029.38,2058.77,54929.6,4,1115
100393970,704,Elementary 4th Grade Female,Heritage,2,Beginner,4,7,1131.33,1162.11,,1147.65,2295.31,54929.6,6,1047
100393973,704,Elementary 4th Grade Female,Heritage,2,Beginner,4,11,1251.22,1320.57,,1287.37,2574.74,54929.6,10,982
100393976,702,Elementary 5th Grade Female,Heritage,2,Beginner,5,12,1180.18,1227.45,,1206.04,2412.09,54295.61,12,800
100393984,602,Advanced Elementary Female,Heritage,2,Intermediate,5,1,1446.33,1481.38,,1464.76,2929.52,50705.67,1,1400
100393989,702,Elementary 5th Grade Female,Heritage,2,Beginner,5,7,1118.32,1164.08,,1143,2286,54295.61,7,1029
100393990,702,Elementary 5th Grade Female,Heritage,2,Beginner,5,6,1135.22,1133.07,,1135.91,2271.82,54295.61,6,1030
100393991,702,Elementary 5th Grade Female,Heritage,2,Beginner,5,1,1026.99,1048.15,,1038.61,2077.23,54295.61,1,1165
100393995,702,Elementary 5th Grade Female,Heritage,2,Beginner,5,3,1077.64,1094.63,,1087.2,2174.41,54295.61,2,1145
100393996,702,Elementary 5th Grade Female,Heritage,2,Beginner,5,10,1157.51,1229.44,,1195.54,2391.09,54295.61,14,611
100393998,702,Elementary 5th Grade Female,Heritage,2,Beginner,5,13,1286.73,1426.77,,1358.99,2717.99,54295.61,16,560
100394004,602,Advanced Elementary Female,Heritage,2,Intermediate,5,6,1574.51,1751.83,,1664.16,3328.32,50705.67,6,1037
100394008,402,Novice 6-8th Grade Female,Heritage,2,Intermediate,6,18,1573.07,1591.86,,1584.67,3169.35,47125.67,31,425
100394009,402,Novice 6-8th Grade Female,Heritage,2,Intermediate,6,19,1591.61,1575.45,,1585.37,3170.74,47125.67,18,1082
100394014,104,Advanced Middle School Female,Heritage,2,Advanced,6,7,2281.28,2374.99,,2329.3,4658.61,33240.92,7,1465
100394016,402,Novice 6-8th Grade Female,Heritage,2,Intermediate,6,26,1818.7,2163.18,,1993.18,3986.36,47125.67,23,1000
100394028,402,Novice 6-8th Grade Female,Heritage,2,Intermediate,6,25,1786.35,1919.87,,1855.29,3710.58,47125.67,20,1020
100394033,703,Elementary 4th Grade Male,Heritage,2,Beginner,4,12,1067.05,1100.65,,1085.92,2171.84,54625.87,8,1023
100394035,703,Elementary 4th Grade Male,Heritage,2,Beginner,4,19,1182.25,1250.3,,1218.4,2436.8,54625.87,20,711
100394036,703,Elementary 4th Grade Male,Heritage,2,Beginner,4,10,1034.33,1098.45,,1068.1,2136.21,54625.87,9,1003
100394039,801,Elementary 2nd-3rd Grade Male,Heritage,1,Beginner,3,1,1009.78,,,1011.39,1011.39,57597.5,1,985
100394041,703,Elementary 4th Grade Male,Heritage,2,Beginner,4,17,1158.13,1191.29,,1176.01,2352.03,54625.87,11,944
100394042,703,Elementary 4th Grade Male,Heritage,2,Beginner,4,6,1006.72,1066.92,,1037.63,2075.27,54625.87,5,1072
100394045,703,Elementary 4th Grade Male,Heritage,2,Beginner,4,-1,1438.35,,,4419.65,4419.65,54625.87,36,1
100394051,701,Elementary 5th Grade Male,Heritage,2,Beginner,5,19,1176.73,1219.84,,1200.2,2400.41,53997.84,14,888
100394072,601,Advanced Elementary Male,Heritage,2,Intermediate,5,6,1553.57,1604.64,,1580.26,3160.53,50457.53,6,1256
100394076,701,Elementary 5th Grade Male,Heritage,2,Beginner,5,13,1059.3,1170.33,,1116.18,2232.36,53997.84,9,982
100394082,601,Advanced Elementary Male,Heritage,2,Intermediate,5,2,1380.95,1399.02,,1391.08,2782.16,50457.53,2,1376
100394083,701,Elementary 5th Grade Male,Heritage,2,Beginner,5,8,1001.39,1134.66,,1069.78,2139.57,53997.84,23,412
100394084,701,Elementary 5th Grade Male,Heritage,2,Beginner,5,12,1107.54,1122.78,,1115.98,2231.96,53997.84,6,1029
100394088,601,Advanced Elementary Male,Heritage,2,Intermediate,5,1,1380.95,1398.06,,1390.53,2781.06,50457.53,1,1388
100394094,701,Elementary 5th Grade Male,Heritage,2,Beginner,5,1,945.23,982.09,,964.43,1928.87,53997.84,1,1170
100394101,701,Elementary 5th Grade Male,Heritage,2,Beginner,5,7,1081.46,1054.85,,1069.73,2139.47,53997.84,7,1003
100394103,701,Elementary 5th Grade Male,Heritage,2,Beginner,5,9,1084.66,1082.61,,1085.49,2170.98,53997.84,16,783
100394107,701,Elementary 5th Grade Male,Heritage,2,Beginner,5,5,980.78,998.11,,990.33,1980.66,53997.84,5,1105
100394108,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,8,1447.48,1461.92,,1456.17,2912.34,50999.97,8,1198
100394113,103,Advanced Middle School Male,Heritage,2,Advanced,6,18,2478.85,2463.3,,2474.28,4948.57,32964.11,19,1226
100394115,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,3,1407.82,1381.01,,1395.26,2790.53,50999.97,6,1270
100394118,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,18,1640.07,1689.22,,1666.41,3332.82,50999.97,17,1054
100394125,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,20,1753.09,1691.52,,1724.48,3448.96,50999.97,19,1022
100394128,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,17,1597.51,1655.87,,1629.66,3259.32,50999.97,25,858
100394129,703,Elementary 4th Grade Male,Heritage,2,Beginner,4,5,999.15,1021.27,,1011.05,2022.11,54625.87,6,1070
100394130,103,Advanced Middle School Male,Heritage,2,Advanced,6,15,1990.92,2085.48,,2040.89,4081.78,32964.11,16,1280
100394131,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,2,1406.49,1364.44,,1386.37,2772.74,50999.97,2,1364
100394132,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,1,1406.35,1357.83,,1383.08,2766.16,50999.97,1,1400
100394133,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,12,1405.39,1571.75,,1489.87,2979.75,50999.97,9,1198
100394136,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,4,1406.11,1382.75,,1395.65,2791.31,50999.97,4,1322
100394147,704,Elementary 4th Grade Female,Heritage,2,Beginner,4,12,1370.7,1460.1,,1417.37,2834.74,54929.6,12,940
100394148,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,19,1687.49,1690.56,,1691.29,3382.58,50999.97,18,1048
100394163,503,Novice 6th Grade Male,Heritage,2,Intermediate,6,24,1824.39,1872.2,,1850.71,3701.43,50999.97,16,1064
100394169,801,Elementary 2nd-3rd Grade Male,Heritage,1,Beginner,3,2,1010.81,,,1012.47,1012.47,57597.5,2,969
100394170,801,Elementary 2nd-3rd Grade Male,Heritage,1,Beginner,3,8,1053.71,,,1056.49,1056.49,57597.5,7,882
100394171,801,Elementary 2nd-3rd Grade Male,Heritage,1,Beginner,3,37,1356.48,,,1361.58,1361.58,57597.5,27,717
100394172,801,Elementary 2nd-3rd Grade Male,Heritage,1,Beginner,3,4,1019.81,,,1021.56,1021.56,57597.5,5,913
100394292,401,Novice 9-12th Grade Female,Heritage,2,Intermediate,9,3,1555.46,1629.64,,1593.7,3187.4,46832.56,1,1584
100394296,102,Varsity Female,Heritage,3,Advanced,9,15,1833.57,1967.75,2740.11,2181.18,6543.56,32697.42,5,2257
100394302,203,Junior Varsity Female,Heritage,2,Advanced,9,1,1886.43,1934.55,,1911.42,3822.84,38648.46,4,1859
100394307,203,Junior Varsity Female,Heritage,2,Advanced,9,4,1934.97,2003.16,,1970.22,3940.44,38648.46,5,1832
100394312,102,Varsity Female,Heritage,3,Advanced,9,7,1888.56,1932.97,1987.28,1937.34,5812.04,32697.42,7,2097
100394314,102,Varsity Female,Heritage,3,Advanced,9,11,1997.24,2022.53,2035.8,2019.52,6058.58,32697.42,12,1950
100394321,401,Novice 9-12th Grade Female,Heritage,2,Intermediate,10,5,1593.33,1609.7,,1602.53,3205.07,46832.56,4,1514
100394340,102,Varsity Female,Heritage,3,Advanced,11,16,2118.58,2271.28,2170.11,2187.99,6563.98,32697.42,16,1844
100394344,203,Junior Varsity Female,Heritage,2,Advanced,10,11,2089.54,2149.63,,2120.97,4241.95,38648.46,10,1664
100394345,401,Novice 9-12th Grade Female,Heritage,2,Intermediate,11,7,1737.22,1790.36,,1765.52,3531.04,46832.56,7,849
100394354,203,Junior Varsity Female,Heritage,2,Advanced,11,13,2232.7,2215.63,,2226.6,4453.2,38648.46,23,611
100394357,102,Varsity Female,Heritage,3,Advanced,11,1,1748.02,1743.33,1755.04,1749.43,5248.31,32697.42,1,2400
100394358,201,Junior Varsity 9-10th Grade Male,Heritage,2,Advanced,9,20,1918.69,1903.79,,1913.2,3826.4,37930.13,24,1406
100394361,302,Novice 9th Grade Male,Heritage,2,Intermediate,9,4,1487.87,1587.4,,1538.35,3076.7,43500.46,4,1474
100394365,201,Junior Varsity 9-10th Grade Male,Heritage,2,Advanced,9,33,2421.92,2155.74,,2291.07,4582.15,37930.13,28,1337
100394369,201,Junior Varsity 9-10th Grade Male,Heritage,2,Advanced,9,34,2134.53,2576.53,,2358.21,4716.43,37930.13,34,1280
100394381,201,Junior Varsity 9-10th Grade Male,Heritage,2,Advanced,9,3,1606.59,1680.33,,1644.32,3288.64,37930.13,1,1931
100394386,201,Junior Varsity 9-10th Grade Male,Heritage,2,Advanced,9,10,1783.68,1766.16,,1776.51,3553.02,37930.13,17,1553
100394388,302,Novice 9th Grade Male,Heritage,2,Intermediate,9,8,1897,1846.28,,1873.21,3746.42,43500.46,7,1380
100394408,302,Novice 9th Grade Male,Heritage,2,Intermediate,9,1,1344.54,1391.98,,1369.56,2739.13,43500.46,1,1619
100394428,201,Junior Varsity 9-10th Grade Male,Heritage,2,Advanced,9,18,1852.88,1881.92,,1869.75,3739.51,37930.13,26,1370
100394436,301,Novice 10-12th Grade Male,Heritage,2,Intermediate,10,19,1577.49,1651.13,,1616.39,3232.79,43200.54,35,246
